filename	frame_nb	local_id_bonds	bond_size_in_px	bond_length_in_px	bond_orientation	vx_1_x	vx_1_y	vx_2_x	vx_2_y	sum_px_int_vertices_excluded_ch1	sum_px_int_vertices_excluded_ch2	sum_px_int_vertices_excluded_ch3	sum_px_int_vertices_excluded_12bits	sum_px_int_vertices_included_ch1	sum_px_int_vertices_included_ch2	sum_px_int_vertices_included_ch3	sum_px_int_vertices_included_12bits	first_pixel_x_bonds	first_pixel_y_bonds	cell_id_around_bond1	cell_id_around_bond2	
E14_75I_6_0.tif	9	428	22	25.142135623730955	155.0	244	208	223	218	18085.0	4247.0	900.0	18085.0	19847.0	5120.0	976.0	19847.0	243	208	128	140
E14_75I_6_0.tif	9	429	21	24.970562748477146	34.0	213	267	232	280	30601.0	5973.0	1534.0	30601.0	33159.0	7232.0	1688.0	33159.0	214	268	129	136
E14_75I_6_0.tif	9	430	5	5.242640687119286	127.0	232	280	229	284	4937.0	1158.0	459.0	4937.0	7546.0	2089.0	769.0	7546.0	231	281	129	145
E14_75I_6_0.tif	9	431	23	23.656854249492383	170.0	229	284	207	288	31408.0	6033.0	8441.0	31408.0	34244.0	6493.0	8806.0	34244.0	228	284	129	132
E14_75I_6_0.tif	9	432	16	16.242640687119284	4.0	210	27	225	28	7310.0	6239.0	609.0	7310.0	8241.0	7243.0	689.0	8241.0	211	28	130	133
E14_75I_6_0.tif	9	433	12	14.313708498984763	36.0	225	28	236	36	7328.0	5820.0	409.0	7328.0	8926.0	7064.0	485.0	8926.0	226	29	130	143
E14_75I_6_0.tif	9	434	8	7.414213562373095	98.0	236	36	235	43	4534.0	2791.0	275.0	4534.0	6552.0	3754.0	367.0	6552.0	236	37	130	149
E14_75I_6_0.tif	9	435	24	28.384776310850242	148.0	235	43	213	57	10902.0	6277.0	863.0	10902.0	12189.0	6955.0	959.0	12189.0	234	43	130	135
E14_75I_6_0.tif	9	436	12	13.899494936611669	39.0	217	156	227	164	8154.0	3629.0	1171.0	8154.0	9931.0	4574.0	1593.0	9931.0	218	157	131	138
E14_75I_6_0.tif	9	437	24	28.384776310850242	48.0	229	284	246	303	22292.0	4518.0	3444.0	22292.0	24736.0	5139.0	3688.0	24736.0	230	285	145	132
E14_75I_6_0.tif	9	438	20	24.384776310850242	124.0	246	303	233	322	18709.0	7415.0	800.0	18709.0	20891.0	8400.0	875.0	20891.0	245	304	132	148
E14_75I_6_0.tif	9	439	22	24.72792206135786	157.0	233	322	212	331	29097.0	7152.0	974.0	29097.0	31443.0	8192.0	1067.0	31443.0	232	322	132	134
E14_75I_6_0.tif	9	440	21	20.82842712474619	0.0	213	1	233	1	6716.0	5144.0	865.0	6716.0	8526.0	6360.0	954.0	8526.0	214	0	null	null
E14_75I_6_0.tif	9	441	28	30.313708498984766	107.0	233	1	225	28	16320.0	10583.0	1074.0	16320.0	17426.0	11535.0	1146.0	17426.0	232	2	133	143
E14_75I_6_0.tif	9	442	7	8.485281374238571	45.0	233	322	239	328	4553.0	2586.0	202.0	4553.0	7162.0	3808.0	288.0	7162.0	234	323	148	134
E14_75I_6_0.tif	9	443	8	8.65685424949238	120.0	239	328	235	335	8212.0	2874.0	284.0	8212.0	10320.0	3964.0	369.0	10320.0	239	329	134	150
E14_75I_6_0.tif	9	444	8	9.071067811865476	144.0	235	335	228	340	4922.0	2072.0	307.0	4922.0	7441.0	2733.0	419.0	7441.0	234	336	144	134
E14_75I_6_0.tif	9	445	29	31.72792206135786	70.0	235	43	245	70	42706.0	6811.0	2057.0	42706.0	45090.0	7470.0	2263.0	45090.0	236	44	149	135
E14_75I_6_0.tif	9	446	6	6.242640687119286	149.0	245	70	240	73	3827.0	1206.0	655.0	3827.0	6776.0	1727.0	1144.0	6776.0	244	71	135	152
E14_75I_6_0.tif	9	447	25	28.55634918610405	159.0	221	233	245	224	29738.0	6882.0	5691.0	29738.0	31856.0	7893.0	5796.0	31856.0	222	234	136	140
E14_75I_6_0.tif	9	448	20	23.142135623730955	39.0	245	224	261	237	19946.0	4469.0	1011.0	19946.0	22153.0	5487.0	1112.0	22153.0	246	225	136	157
E14_75I_6_0.tif	9	449	15	16.48528137423857	74.0	261	237	265	251	8364.0	3437.0	533.0	8364.0	9905.0	4257.0	643.0	9905.0	261	238	164	136
E14_75I_6_0.tif	9	450	16	19.142135623730955	124.0	265	251	255	266	14963.0	5005.0	604.0	14963.0	17468.0	5667.0	721.0	17468.0	264	252	161	136
E14_75I_6_0.tif	9	451	20	24.384776310850242	131.0	255	266	241	282	25003.0	6103.0	1001.0	25003.0	27721.0	6924.0	1109.0	27721.0	254	267	136	154
E14_75I_6_0.tif	9	452	10	11.485281374238571	13.0	241	282	232	280	7681.0	3891.0	1025.0	7681.0	9701.0	5186.0	1176.0	9701.0	240	282	145	136
E14_75I_6_0.tif	9	453	7	7.65685424949238	34.0	238	373	244	377	4001.0	2245.0	202.0	4001.0	5718.0	3241.0	302.0	5718.0	239	373	151	137
E14_75I_6_0.tif	9	454	16	16.242640687119284	101.0	244	377	241	392	16355.0	4184.0	1020.0	16355.0	18186.0	5105.0	1111.0	18186.0	243	378	137	155
E14_75I_6_0.tif	9	455	6	5.0	0.0	226	130	231	130	2880.0	1300.0	180.0	2880.0	5700.0	2158.0	288.0	5700.0	227	130	138	139
E14_75I_6_0.tif	9	456	21	24.970562748477146	59.0	231	130	243	150	27253.0	5853.0	1230.0	27253.0	29487.0	6743.0	1336.0	29487.0	232	131	146	138
E14_75I_6_0.tif	9	457	12	14.313708498984763	138.0	243	150	233	159	8090.0	3447.0	619.0	8090.0	10222.0	4265.0	867.0	10222.0	242	151	147	138
E14_75I_6_0.tif	9	458	5	5.242640687119285	37.0	238	100	242	103	3463.0	2238.0	160.0	3463.0	6211.0	3491.0	289.0	6211.0	239	101	152	139
E14_75I_6_0.tif	9	459	28	32.38477631085024	112.0	242	103	231	130	33808.0	12406.0	1889.0	33808.0	36421.0	13238.0	2037.0	36421.0	241	104	146	139
E14_75I_6_0.tif	9	460	10	11.485281374238571	56.0	244	208	250	217	5442.0	2538.0	340.0	5442.0	6924.0	3282.0	416.0	6924.0	245	209	156	140
E14_75I_6_0.tif	9	461	8	9.071067811865476	126.0	250	217	245	224	5933.0	3145.0	239.0	5933.0	7806.0	4119.0	325.0	7806.0	249	218	140	157
E14_75I_6_0.tif	9	462	5	5.656854249492381	45.0	244	414	248	418	2131.0	1116.0	121.0	2131.0	3922.0	2382.0	193.0	3922.0	245	415	153	141
E14_75I_6_0.tif	9	463	27	32.213203435596434	142.0	248	418	225	436	24984.0	7154.0	1238.0	24984.0	26621.0	8154.0	1315.0	26621.0	248	419	141	142
E14_75I_6_0.tif	9	464	13	13.242640687119287	166.0	248	418	260	415	6716.0	4814.0	531.0	6716.0	8002.0	5731.0	606.0	8002.0	249	418	153	142
E14_75I_6_0.tif	9	465	28	31.142135623730955	34.0	260	415	282	430	28252.0	6110.0	3737.0	28252.0	29395.0	7092.0	3827.0	29395.0	260	416	163	142
E14_75I_6_0.tif	9	466	13	12.828427124746192	90.0	282	430	282	442	6195.0	2652.0	554.0	6195.0	6850.0	3338.0	646.0	6850.0	282	431	142	174
E14_75I_6_0.tif	9	467	60	59.828427124746185	0.0	282	442	223	442	90635.0	9324.0	16132.0	90635.0	92164.0	9788.0	16306.0	92164.0	281	443	null	null
E14_75I_6_0.tif	9	468	18	17.82842712474619	0.0	233	1	250	1	16266.0	5692.0	945.0	16266.0	17984.0	6924.0	1033.0	17984.0	234	0	null	null
E14_75I_6_0.tif	9	469	12	13.485281374238573	61.0	250	1	256	12	5568.0	4503.0	429.0	5568.0	7023.0	5638.0	529.0	7023.0	250	2	143	159
E14_75I_6_0.tif	9	470	28	34.04163056034262	130.0	256	12	236	36	25377.0	7422.0	2290.0	25377.0	26990.0	8385.0	2382.0	26990.0	255	13	149	143
E14_75I_6_0.tif	9	471	24	27.970562748477146	59.0	235	335	248	357	39315.0	7790.0	1165.0	39315.0	41516.0	8746.0	1246.0	41516.0	236	336	144	150
E14_75I_6_0.tif	9	472	9	8.82842712474619	166.0	248	357	240	359	4350.0	2754.0	281.0	4350.0	6610.0	3718.0	364.0	6610.0	247	358	144	151
E14_75I_6_0.tif	9	473	12	11.82842712474619	0.0	241	282	252	282	7853.0	3513.0	463.0	7853.0	10292.0	4499.0	549.0	10292.0	242	283	145	154
E14_75I_6_0.tif	9	474	20	21.485281374238575	102.0	252	282	248	301	31158.0	4750.0	808.0	31158.0	33916.0	5870.0	891.0	33916.0	252	283	145	158
E14_75I_6_0.tif	9	475	3	2.8284271247461903	135.0	248	301	246	303	1008.0	473.0	42.0	1008.0	3182.0	1592.0	124.0	3182.0	247	302	145	148
E14_75I_6_0.tif	9	476	23	26.55634918610405	150.0	242	103	263	91	22717.0	7100.0	1565.0	22717.0	24955.0	8088.0	1702.0	24955.0	243	103	146	152
E14_75I_6_0.tif	9	477	25	29.384776310850242	31.0	263	91	286	105	17763.0	8100.0	2807.0	17763.0	19034.0	9016.0	2972.0	19034.0	264	92	146	166
E14_75I_6_0.tif	9	478	28	31.142135623730955	83.0	286	105	289	131	34598.0	8610.0	5666.0	34598.0	35853.0	9500.0	5818.0	35853.0	285	106	146	175
E14_75I_6_0.tif	9	479	21	26.213203435596434	127.0	289	131	274	151	15838.0	5644.0	1053.0	15838.0	17002.0	6561.0	1132.0	17002.0	288	132	146	171
E14_75I_6_0.tif	9	480	7	6.82842712474619	162.0	274	151	268	153	3617.0	1966.0	248.0	3617.0	5553.0	2975.0	327.0	5553.0	273	151	160	146
E14_75I_6_0.tif	9	481	26	26.242640687119287	7.0	268	153	243	150	28198.0	8149.0	1360.0	28198.0	30813.0	9261.0	1442.0	30813.0	267	152	146	147
E14_75I_6_0.tif	9	482	23	26.55634918610405	137.0	268	153	252	168	15816.0	7939.0	899.0	15816.0	18487.0	8976.0	976.0	18487.0	269	154	160	147
E14_75I_6_0.tif	9	483	16	19.970562748477146	39.0	248	301	263	313	21529.0	4158.0	631.0	21529.0	24039.0	5238.0	716.0	24039.0	249	302	148	158
E14_75I_6_0.tif	9	484	6	7.0710678118654755	135.0	263	313	258	318	4966.0	1087.0	153.0	4966.0	7052.0	1718.0	235.0	7052.0	262	314	162	148
E14_75I_6_0.tif	9	485	20	23.142135623730955	152.0	258	318	239	328	21545.0	5084.0	754.0	21545.0	23722.0	5991.0	844.0	23722.0	257	318	148	150
E14_75I_6_0.tif	9	486	14	13.414213562373096	4.0	256	12	269	13	13034.0	4185.0	1201.0	13034.0	14319.0	4927.0	1393.0	14319.0	257	13	149	159
E14_75I_6_0.tif	9	487	27	30.97056274847715	65.0	269	13	281	39	37168.0	7650.0	8232.0	37168.0	39325.0	8439.0	8914.0	39325.0	269	14	149	168
E14_75I_6_0.tif	9	488	18	18.65685424949238	90.0	281	39	281	56	15097.0	5328.0	1428.0	15097.0	17495.0	6505.0	2012.0	17495.0	282	40	149	173
E14_75I_6_0.tif	9	489	26	31.213203435596437	117.0	281	56	268	81	20190.0	6141.0	1165.0	20190.0	22263.0	7401.0	1264.0	22263.0	280	57	149	167
E14_75I_6_0.tif	9	490	4	3.82842712474619	146.0	268	81	265	83	1504.0	1154.0	98.0	1504.0	3350.0	2274.0	198.0	3350.0	267	81	149	166
E14_75I_6_0.tif	9	491	22	25.970562748477146	33.0	265	83	245	70	30738.0	7199.0	2062.0	30738.0	33158.0	8274.0	2263.0	33158.0	264	82	149	152
E14_75I_6_0.tif	9	492	29	29.242640687119287	2.0	258	318	286	319	28667.0	5552.0	1117.0	28667.0	30540.0	6332.0	1216.0	30540.0	259	319	162	150
E14_75I_6_0.tif	9	493	20	22.313708498984763	78.0	286	319	290	338	13949.0	4593.0	1714.0	13949.0	15923.0	5585.0	1833.0	15923.0	286	320	179	150
E14_75I_6_0.tif	9	494	25	31.041630560342625	134.0	290	338	270	359	29894.0	5766.0	1877.0	29894.0	31946.0	6826.0	2034.0	31946.0	289	339	150	169
E14_75I_6_0.tif	9	495	22	24.72792206135786	8.0	269	360	248	357	25719.0	6346.0	1299.0	25719.0	28240.0	7590.0	1404.0	28240.0	268	359	150	151
E14_75I_6_0.tif	9	496	27	32.627416997969526	146.0	269	360	244	377	27688.0	6136.0	1828.0	27688.0	29770.0	7295.0	1939.0	29770.0	269	361	151	155
E14_75I_6_0.tif	9	497	9	8.82842712474619	104.0	265	83	263	91	4544.0	3359.0	322.0	4544.0	6123.0	4739.0	420.0	6123.0	265	84	166	152
E14_75I_6_0.tif	9	498	26	32.041630560342625	48.0	241	392	261	414	36360.0	7444.0	1562.0	36360.0	38137.0	8573.0	1649.0	38137.0	242	393	153	155
E14_75I_6_0.tif	9	499	6	5.414213562373095	11.0	255	266	260	267	5592.0	1899.0	153.0	5592.0	8317.0	2434.0	258.0	8317.0	256	266	161	154
E14_75I_6_0.tif	9	500	16	18.313708498984763	118.0	260	267	252	282	21922.0	4028.0	666.0	21922.0	24368.0	4728.0	749.0	24368.0	260	268	154	158
E14_75I_6_0.tif	9	501	32	35.14213562373095	7.0	270	359	301	363	31791.0	9657.0	5821.0	31791.0	34026.0	10384.0	6098.0	34026.0	271	359	169	155
E14_75I_6_0.tif	9	502	25	27.313708498984763	81.0	301	363	305	387	24856.0	4784.0	4867.0	24856.0	27415.0	5156.0	5091.0	27415.0	301	364	155	188
E14_75I_6_0.tif	9	503	26	32.45584412271572	139.0	305	387	282	407	39032.0	4535.0	1082.0	39032.0	41638.0	5255.0	1161.0	41638.0	304	388	176	155
E14_75I_6_0.tif	9	504	23	24.48528137423857	162.0	282	407	261	414	19514.0	7970.0	1005.0	19514.0	21622.0	9093.0	1088.0	21622.0	281	408	163	155
E14_75I_6_0.tif	9	505	3	2.414213562373095	27.0	260	183	262	184	815.0	531.0	46.0	815.0	2917.0	1815.0	123.0	2917.0	261	183	160	156
E14_75I_6_0.tif	9	506	21	22.071067811865476	81.0	262	184	265	204	28077.0	5682.0	877.0	28077.0	30540.0	6664.0	960.0	30540.0	262	185	165	156
E14_75I_6_0.tif	9	507	16	20.384776310850242	139.0	265	204	250	217	7764.0	3213.0	580.0	7764.0	9382.0	3850.0	659.0	9382.0	264	205	156	157
E14_75I_6_0.tif	9	508	15	17.313708498984763	30.0	265	204	279	212	12665.0	3355.0	550.0	12665.0	14488.0	4044.0	638.0	14488.0	266	205	165	157
E14_75I_6_0.tif	9	509	14	13.82842712474619	99.0	279	212	277	225	8316.0	4154.0	460.0	8316.0	9749.0	5269.0	544.0	9749.0	279	213	172	157
E14_75I_6_0.tif	9	510	17	20.970562748477146	143.0	277	225	261	237	9551.0	4437.0	566.0	9551.0	11113.0	5544.0	656.0	11113.0	276	226	164	157
E14_75I_6_0.tif	9	511	25	27.72792206135786	159.0	260	267	284	258	29535.0	7715.0	1034.0	29535.0	31058.0	8391.0	1143.0	31058.0	261	266	161	158
E14_75I_6_0.tif	9	512	23	26.970562748477146	32.0	284	258	305	271	23675.0	5689.0	4077.0	23675.0	24822.0	6765.0	4185.0	24822.0	285	259	177	158
E14_75I_6_0.tif	9	513	19	19.242640687119287	93.0	305	271	304	289	10693.0	4171.0	873.0	10693.0	11871.0	5245.0	955.0	11871.0	304	272	158	190
E14_75I_6_0.tif	9	514	16	17.899494936611667	115.0	304	289	297	304	6048.0	4330.0	618.0	6048.0	7698.0	5275.0	690.0	7698.0	303	290	186	158
E14_75I_6_0.tif	9	515	35	39.384776310850235	165.0	297	304	263	313	47693.0	10776.0	1570.0	47693.0	49987.0	11707.0	1644.0	49987.0	296	304	162	158
E14_75I_6_0.tif	9	516	24	23.82842712474619	0.0	250	1	273	1	5536.0	3885.0	959.0	5536.0	7917.0	5003.0	1060.0	7917.0	251	0	null	null
E14_75I_6_0.tif	9	517	9	8.82842712474619	90.0	273	1	273	9	10194.0	2620.0	427.0	10194.0	12601.0	3645.0	591.0	12601.0	273	2	170	159
E14_75I_6_0.tif	9	518	5	5.656854249492381	135.0	273	9	269	13	3047.0	1869.0	415.0	3047.0	4955.0	3079.0	670.0	4955.0	272	10	168	159
E14_75I_6_0.tif	9	519	4	4.242640687119286	45.0	274	151	277	154	2119.0	697.0	100.0	2119.0	3745.0	1130.0	202.0	3745.0	275	152	160	171
E14_75I_6_0.tif	9	520	31	36.21320343559643	117.0	277	154	262	184	41952.0	9042.0	1587.0	41952.0	44451.0	9941.0	1690.0	44451.0	276	155	160	165
E14_75I_6_0.tif	9	521	25	27.72792206135786	164.0	265	251	289	244	16995.0	6934.0	871.0	16995.0	19000.0	7830.0	1007.0	19000.0	266	251	161	164
E14_75I_6_0.tif	9	522	4	4.242640687119286	45.0	289	244	292	247	2802.0	889.0	214.0	2802.0	5409.0	2006.0	372.0	5409.0	290	245	161	178
E14_75I_6_0.tif	9	523	12	14.313708498984763	126.0	292	247	284	258	7026.0	4239.0	467.0	7026.0	8931.0	5263.0	610.0	8931.0	291	248	161	177
E14_75I_6_0.tif	9	524	4	3.8284271247461903	56.0	297	304	299	307	1862.0	1267.0	96.0	1862.0	3528.0	2205.0	172.0	3528.0	298	305	162	186
E14_75I_6_0.tif	9	525	15	18.55634918610405	137.0	299	307	286	319	7424.0	4420.0	511.0	7424.0	9123.0	5372.0	606.0	9123.0	298	308	162	179
E14_75I_6_0.tif	9	526	13	14.071067811865477	23.0	282	407	294	412	9071.0	3095.0	437.0	9071.0	11319.0	3950.0	514.0	11319.0	283	408	176	163
E14_75I_6_0.tif	9	527	14	15.071067811865477	103.0	294	412	291	425	11735.0	4483.0	696.0	11735.0	13361.0	5712.0	785.0	13361.0	294	413	163	182
E14_75I_6_0.tif	9	528	10	11.071067811865477	151.0	291	425	282	430	2038.0	3593.0	321.0	2038.0	2941.0	4927.0	423.0	2941.0	290	426	163	174
E14_75I_6_0.tif	9	529	10	9.828427124746192	13.0	277	225	286	227	6538.0	3372.0	287.0	6538.0	8105.0	4475.0	367.0	8105.0	278	225	164	172
E14_75I_6_0.tif	9	530	18	19.071067811865476	80.0	286	227	289	244	17883.0	3847.0	1051.0	17883.0	20018.0	4781.0	1169.0	20018.0	287	228	178	164
E14_75I_6_0.tif	9	531	23	24.071067811865476	167.0	277	154	299	149	26737.0	5483.0	4468.0	26737.0	29478.0	6014.0	4682.0	29478.0	278	153	165	171
E14_75I_6_0.tif	9	532	23	29.041630560342625	44.0	299	149	319	168	24577.0	5372.0	5443.0	24577.0	27173.0	5991.0	5659.0	27173.0	300	150	165	187
E14_75I_6_0.tif	9	533	33	39.04163056034261	118.0	319	168	302	200	35340.0	6000.0	2585.0	35340.0	37658.0	6445.0	2697.0	37658.0	318	169	165	189
E14_75I_6_0.tif	9	534	24	27.970562748477146	152.0	302	200	279	212	23561.0	6165.0	1033.0	23561.0	25573.0	6794.0	1125.0	25573.0	301	201	165	172
E14_75I_6_0.tif	9	535	21	22.071067811865476	14.0	268	81	288	86	17224.0	6899.0	834.0	17224.0	19304.0	7794.0	927.0	19304.0	269	82	166	167
E14_75I_6_0.tif	9	536	13	14.485281374238571	63.0	288	86	294	98	16187.0	4551.0	1212.0	16187.0	18884.0	5775.0	1388.0	18884.0	289	87	181	166
E14_75I_6_0.tif	9	537	8	9.485281374238571	139.0	294	98	287	104	5463.0	3263.0	481.0	5463.0	7737.0	4325.0	737.0	7737.0	293	99	180	166
E14_75I_6_0.tif	9	538	12	13.899494936611669	32.0	281	56	292	63	7823.0	4015.0	430.0	7823.0	9642.0	5315.0	519.0	9642.0	282	57	167	173
E14_75I_6_0.tif	9	539	24	24.656854249492383	100.0	292	63	288	86	27907.0	7184.0	1446.0	27907.0	29733.0	8119.0	1529.0	29733.0	292	64	181	167
E14_75I_6_0.tif	9	540	26	31.62741699796953	46.0	273	9	293	30	29211.0	8981.0	2366.0	29211.0	31477.0	10410.0	2523.0	31477.0	274	10	168	170
E14_75I_6_0.tif	9	541	13	15.727922061357859	143.0	293	30	281	39	8126.0	4210.0	1289.0	8126.0	10641.0	5218.0	1873.0	10641.0	292	31	168	173
E14_75I_6_0.tif	9	542	5	4.0	0.0	290	338	294	338	2898.0	1591.0	143.0	2898.0	5262.0	2464.0	265.0	5262.0	291	338	179	169
E14_75I_6_0.tif	9	543	24	27.142135623730955	67.0	294	338	304	361	30998.0	6106.0	2256.0	30998.0	33801.0	6854.0	2447.0	33801.0	294	339	184	169
E14_75I_6_0.tif	9	544	4	3.82842712474619	146.0	304	361	301	363	2031.0	570.0	285.0	2031.0	4487.0	1002.0	602.0	4487.0	303	361	169	188
E14_75I_6_0.tif	9	545	55	54.828427124746185	0.0	273	1	327	1	88167.0	8462.0	22510.0	88167.0	90384.0	9174.0	22647.0	90384.0	274	0	null	null
E14_75I_6_0.tif	9	546	6	7.0710678118654755	45.0	327	1	332	6	4963.0	1393.0	224.0	4963.0	6625.0	2294.0	359.0	6625.0	328	2	201	170
E14_75I_6_0.tif	9	547	6	5.414213562373095	101.0	332	6	331	11	2887.0	2291.0	233.0	2887.0	4469.0	3293.0	322.0	4469.0	331	7	170	202
E14_75I_6_0.tif	9	548	17	21.384776310850242	129.0	331	11	318	27	14258.0	5390.0	698.0	14258.0	16384.0	6402.0	800.0	16384.0	330	12	196	170
E14_75I_6_0.tif	9	549	22	23.89949493661167	162.0	318	27	297	34	23101.0	7858.0	1631.0	23101.0	25362.0	8877.0	1745.0	25362.0	317	27	185	170
E14_75I_6_0.tif	9	550	5	5.656854249492381	45.0	297	34	293	30	3054.0	2397.0	138.0	3054.0	5185.0	3621.0	234.0	5185.0	296	33	170	173
E14_75I_6_0.tif	9	551	4	3.82842712474619	0.0	289	131	292	131	2403.0	1135.0	90.0	2403.0	4864.0	2518.0	186.0	4864.0	290	132	171	175
E14_75I_6_0.tif	9	552	17	19.72792206135786	61.0	292	131	301	147	30086.0	4781.0	1210.0	30086.0	33374.0	6142.0	1384.0	33374.0	293	132	183	171
E14_75I_6_0.tif	9	553	3	2.8284271247461903	135.0	301	147	299	149	1190.0	551.0	122.0	1190.0	4296.0	1544.0	391.0	4296.0	300	148	171	187
E14_75I_6_0.tif	9	554	3	2.8284271247461903	45.0	302	200	304	202	1048.0	229.0	78.0	1048.0	3650.0	629.0	346.0	3650.0	303	201	172	189
E14_75I_6_0.tif	9	555	26	32.45584412271572	126.0	304	202	286	227	33057.0	4693.0	1969.0	33057.0	35189.0	5330.0	2231.0	35189.0	303	203	178	172
E14_75I_6_0.tif	9	556	21	22.485281374238575	84.0	297	34	299	54	12746.0	8930.0	778.0	12746.0	14284.0	9870.0	872.0	14284.0	297	35	185	173
E14_75I_6_0.tif	9	557	11	12.485281374238573	128.0	299	54	292	63	7937.0	3739.0	438.0	7937.0	9280.0	4586.0	525.0	9280.0	298	55	181	173
E14_75I_6_0.tif	9	558	26	29.142135623730955	22.0	291	425	316	435	20897.0	6577.0	3494.0	20897.0	22734.0	7719.0	3724.0	22734.0	292	426	182	174
E14_75I_6_0.tif	9	559	4	3.0	90.0	316	435	316	438	2916.0	1074.0	570.0	2916.0	5357.0	1976.0	1147.0	5357.0	316	436	195	174
E14_75I_6_0.tif	9	560	12	12.656854249492381	160.0	316	438	305	442	11884.0	4641.0	3938.0	11884.0	14541.0	5435.0	4793.0	14541.0	315	439	174	191
E14_75I_6_0.tif	9	561	24	23.82842712474619	0.0	305	442	282	442	4709.0	2961.0	1256.0	4709.0	6514.0	3347.0	1754.0	6514.0	304	443	null	null
E14_75I_6_0.tif	9	562	18	22.798989873223338	43.0	287	104	303	119	13842.0	6169.0	938.0	13842.0	15869.0	6944.0	1115.0	15869.0	288	105	180	175
E14_75I_6_0.tif	9	563	13	16.55634918610405	133.0	303	119	292	131	14158.0	3690.0	592.0	14158.0	17272.0	4881.0	707.0	17272.0	302	120	183	175
E14_75I_6_0.tif	9	564	6	6.65685424949238	39.0	305	387	310	391	4404.0	1823.0	203.0	4404.0	7333.0	2401.0	330.0	7333.0	306	387	176	188
E14_75I_6_0.tif	9	565	23	28.213203435596434	127.0	310	391	294	412	31159.0	5694.0	1136.0	31159.0	33730.0	6407.0	1261.0	33730.0	310	392	176	182
E14_75I_6_0.tif	9	566	25	26.07106781186548	2.0	292	247	316	248	30520.0	8356.0	1404.0	30520.0	32658.0	9447.0	1528.0	32658.0	293	248	177	178
E14_75I_6_0.tif	9	567	22	25.142135623730955	111.0	317	249	309	270	22894.0	5104.0	1296.0	22894.0	24795.0	5617.0	1467.0	24795.0	316	250	192	177
E14_75I_6_0.tif	9	568	5	4.414213562373095	166.0	309	270	305	271	1865.0	2234.0	146.0	1865.0	3395.0	3086.0	265.0	3395.0	308	271	177	190
E14_75I_6_0.tif	9	569	33	36.55634918610404	164.0	304	202	336	193	46836.0	8181.0	5690.0	46836.0	49456.0	8723.0	6035.0	49456.0	305	201	178	189
E14_75I_6_0.tif	9	570	31	35.38477631085024	70.0	336	193	347	223	24759.0	7330.0	4278.0	24759.0	26627.0	8056.0	4499.0	26627.0	337	194	178	207
E14_75I_6_0.tif	9	571	3	2.8284271247461903	135.0	347	223	345	225	468.0	463.0	96.0	468.0	1468.0	1294.0	282.0	1468.0	346	224	178	211
E14_75I_6_0.tif	9	572	32	39.69848480983499	142.0	345	225	316	248	33831.0	11678.0	2047.0	33831.0	35117.0	12596.0	2179.0	35117.0	344	225	178	194
E14_75I_6_0.tif	9	573	12	14.313708498984763	36.0	299	307	310	315	6431.0	2707.0	384.0	6431.0	7968.0	3582.0	466.0	7968.0	300	308	179	186
E14_75I_6_0.tif	9	574	25	30.213203435596434	125.0	310	315	294	338	23996.0	5581.0	1681.0	23996.0	26338.0	6479.0	1781.0	26338.0	309	316	179	184
E14_75I_6_0.tif	9	575	27	28.071067811865476	7.0	294	98	320	101	29326.0	7363.0	1463.0	29326.0	32272.0	8591.0	1650.0	32272.0	295	98	180	181
E14_75I_6_0.tif	9	576	7	6.414213562373095	99.0	320	101	319	107	3782.0	1884.0	288.0	3782.0	5707.0	2764.0	395.0	5707.0	320	102	180	197
E14_75I_6_0.tif	9	577	18	21.55634918610405	143.0	319	107	303	119	19647.0	5556.0	1168.0	19647.0	21565.0	6413.0	1285.0	21565.0	318	108	180	183
E14_75I_6_0.tif	9	578	25	29.384776310850246	152.0	299	54	323	41	24157.0	8519.0	2171.0	24157.0	25717.0	9439.0	2291.0	25717.0	300	54	181	185
E14_75I_6_0.tif	9	579	3	2.8284271247461903	45.0	323	41	325	43	896.0	318.0	64.0	896.0	2433.0	1027.0	224.0	2433.0	324	42	196	181
E14_75I_6_0.tif	9	580	19	23.384776310850242	43.0	325	43	341	58	25584.0	5400.0	2939.0	25584.0	27490.0	6258.0	3115.0	27490.0	325	44	181	199
E14_75I_6_0.tif	9	581	26	28.313708498984763	90.0	341	58	341	83	33189.0	10283.0	2996.0	33189.0	35887.0	11576.0	3149.0	35887.0	341	59	208	181
E14_75I_6_0.tif	9	582	26	30.798989873223338	139.0	341	83	320	101	31100.0	8678.0	1375.0	31100.0	33843.0	9774.0	1483.0	33843.0	340	84	181	197
E14_75I_6_0.tif	9	583	12	12.242640687119287	165.0	310	391	321	388	14246.0	3024.0	2243.0	14246.0	17126.0	3834.0	2555.0	17126.0	311	390	182	188
E14_75I_6_0.tif	9	584	24	27.970562748477146	28.0	321	388	344	400	23173.0	6032.0	5170.0	23173.0	25013.0	6701.0	5442.0	25013.0	322	389	198	182
E14_75I_6_0.tif	9	585	18	18.656854249492383	83.0	344	400	346	417	10159.0	4138.0	764.0	10159.0	10905.0	4450.0	850.0	10905.0	343	401	213	182
E14_75I_6_0.tif	9	586	33	38.627416997969526	149.0	346	417	316	435	32221.0	9334.0	2338.0	32221.0	33849.0	9777.0	2556.0	33849.0	345	418	195	182
E14_75I_6_0.tif	9	587	19	19.65685424949238	13.0	319	107	337	111	22300.0	6892.0	3854.0	22300.0	24203.0	7913.0	4081.0	24203.0	320	108	197	183
